led_id,hex,bits
2888,0x1b3455,110110011010001010101
2889,0x16d9ca,101101101100111001010
2890,0x196e2d,110010110111000101101
2891,0x0e99d1,011101001100111010001
2892,0x113364,100010011001101100100
2893,0x16e8d9,101101110100011011001
2894,0x0b5364,010110101001101100100
2895,0x1696d9,101101001011011011001
2896,0x0d28a5,011010010100010100101
2897,0x134518,100110100010100011000
2898,0x1cb6ec,111001011011011101100
2899,0x124b1a,100100100101100011010
2900,0x0eb4d5,011101011010011010101
2901,0x1b9b28,110111001101100101000
2902,0x0662b5,001100110001010110101
2903,0x1b9948,110111001100101001000
2904,0x0d64b4,011010110010010110100
2905,0x118e63,100011000111001100011
2906,0x0ee54c,011101110010101001100
2907,0x1952a5,110010101001010100101
2908,0x0e2562,011100010010101100010
2909,0x02d39d,000101101001110011101
2910,0x1d8ee6,111011000111011100110
2911,0x129231,100101001001000110001
2912,0x0dad8d,011011010110110001101
2913,0x12c571,100101100010101110001
2914,0x0938c6,010010011100011000110
2915,0x18e719,110001110011100011001
2916,0x0d12a2,011010001001010100010
2917,0x16ee4d,101101110111001001101
2918,0x099db2,010011001110110110010
2919,0x146a69,101000110101001101001
2920,0x1ad196,110101101000110010110
2921,0x096ce9,010010110110011101001
2922,0x1c99b4,111001001100110110100
2923,0x0aec63,010101110110001100011
2924,0x1396d8,100111001011011011000
2925,0x0c6a23,011000110101000100011
2926,0x0bb4d4,010111011010011010100
2927,0x074bbb,001110100101110111011
2928,0x191c65,110010001110001100101
2929,0x12ca98,100101100101010011000
2930,0x1d1776,111010001011101110110
2931,0x03aaed,000111010101011101101
2932,0x08d712,010001101011100010010
2933,0x162d2c,101100010110100101100
2934,0x0b32b3,010110011001010110011
2935,0x148dc8,101001000110111001000
2936,0x09628d,010010110001010001101
2937,0x1d9476,111011001010001110110
2938,0x064949,001100100100101001001
2939,0x0898b6,010001001100010110110
2940,0x164559,101100100010101011001
2941,0x0d94a6,011011001010010100110
2942,0x1a48d8,110100100100011011000
2943,0x059a2d,001011001101000101101
2944,0x127752,100100111011101010010
2945,0x15289d,101010010100010011101
2946,0x0dc563,011011100010101100011
2947,0x163ab8,101100011101010111000
2948,0x0b7555,010110111010101010101
2949,0x188ea8,110001000111010101000
2950,0x055d55,001010101110101010101
2951,0x16b6e3,101101011011011100011
2952,0x1c4a8c,111000100101010001100
2953,0x12a751,100101010011101010001
2954,0x0a518d,010100101000110001101
2955,0x152552,101010010010101010010
2956,0x08cbb1,010001100101110110001
2957,0x16e546,101101110010101000110
2958,0x08ba5d,010001011101001011101
2959,0x024d23,000100100110100100011
2960,0x1d38d4,111010011100011010100
2961,0x035717,000110101011100010111
2962,0x14a9ac,101001010100110101100
2963,0x192251,110010010001001010001
2964,0x06dce2,001101101110011100010
2965,0x19a6b5,110011010011010110101
2966,0x0e51c6,011100101000111000110
2967,0x14a23b,101001010001000111011
2968,0x196dc8,110010110110111001000
2969,0x049b32,001001001101100110010
2970,0x1936c9,110010011011011001001
2971,0x0ed112,011101101000100010010
2972,0x176e25,101110110111000100101
2973,0x09318a,010010011000110001010
2974,0x128d64,100101000110101100100
2975,0x0d1b8e,011010001101110001110
2976,0x19d639,110011101011000111001
2977,0x0e3992,011100011100110010010
2978,0x0dd669,011011101011001101001
2979,0x1b8892,110111000100010010010
2980,0x1c5264,111000101001001100100
2981,0x0bb39a,010111011001110011010
2982,0x1c456c,111000100010101101100
2983,0x13338b,100110011001110001011
2984,0x09dcb6,010011101110010110110
2985,0x044719,001000100011100011001
2986,0x08b1c7,010001011000111000111
2987,0x154e58,101010100111001011000
2988,0x1893b5,110001001001110110101
2989,0x0774ca,001110111010011001010
2990,0x08ce6d,010001100111001101101
2991,0x163ba2,101100011101110100010
2992,0x05c48d,001011100010010001101
2993,0x09193a,010010001100100111010
2994,0x144e4c,101000100111001001100
2995,0x19adaa,110011010110110101010
2996,0x069471,001101001010001110001
2997,0x0569aa,001010110100110101010
2998,0x18ce46,110001100111001000110
2999,0x07298d,001110010100110001101
3000,0x1c46d6,111000100011011010110
3001,0x19ad89,110011010110110001001
3002,0x175732,101110101011100110010
3003,0x0a6a6c,010100110101001101100
3004,0x058da3,001011000110110100011
3005,0x0ee35c,011101110001101011100
3006,0x025aa9,000100101101010101001
3007,0x0da246,011011010001001000110
3008,0x1748b8,101110100100010111000
3009,0x0c934e,011001001001101001110
3010,0x02e4e9,000101110010011101001
3011,0x095746,010010101011101000110
3012,0x16bbac,101101011101110101100
3013,0x0a4d51,010100100110101010001
3014,0x0db3ac,011011011001110101100
3015,0x12d496,100101101010010010110
3016,0x0d3b8d,011010011101110001101
3017,0x11a458,100011010010001011000
3018,0x074b97,001110100101110010111
3019,0x19a748,110011010011101001000
3020,0x0edc9b,011101101110010011011
3021,0x192346,110010010001101000110
3022,0x069ad1,001101001101011010001
3023,0x13662c,100110110011000101100
3024,0x048d47,001001000110101000111
3025,0x19349c,110010011010010011100
3026,0x0d896b,011011000100101101011
3027,0x124eda,100100100111011011010
3028,0x0ce336,011001110001100110110
3029,0x1a98d8,110101001100011011000
3030,0x0d6e35,011010110111000110101
3031,0x04b6ce,001001011011011001110
3032,0x195164,110010101000101100100
3033,0x04ce92,001001100111010010010
3034,0x071169,001110001000101101001
3035,0x08e69b,010001110011010011011
3036,0x162954,101100010100101010100
3037,0x0912a9,010010001001010101001
3038,0x04e8d6,001001110100011010110
3039,0x031571,000110001010101110001
3040,0x0ce48e,011001110010010001110
3041,0x117331,100010111001100110001
3042,0x18accc,110001010110011001100
3043,0x027133,000100111000100110011
3044,0x19c4cd,110011100010011001101
3045,0x052d3a,001010010110100111010
3046,0x0b96d5,010111001011011010101
3047,0x0e693a,011100110100100111010
3048,0x1b1675,110110001011001110101
3049,0x0cca9b,011001100101010011011
3050,0x0355a5,000110101010110100101
3051,0x14925c,101001001001001011100
3052,0x092527,010010010010100100111
3053,0x159a68,101011001101001101000
3054,0x0b65dd,010110110010111011101
3055,0x149773,101001001011101110011
3056,0x0b6a9d,010110110101010011101
3057,0x16b151,101101011000101010001
3058,0x1d4aaa,111010100101010101010
3059,0x0ea674,011101010011001110100
3060,0x093b8b,010010011101110001011
3061,0x0e6d74,011100110110101110100
3062,0x131628,100110001011000101000
3063,0x0ee2d3,011101110001011010011
3064,0x191944,110010001100101000100
3065,0x0774ba,001110111010010111010
3066,0x09cb17,010011100101100010111
3067,0x1774b6,101110111010010110110
3068,0x098ad1,010011000101011010001
3069,0x0574a6,001010111010010100110
3070,0x1aba99,110101011101010011001
3071,0x114662,100010100011001100010
3072,0x0ba8a9,010111010100010101001
3073,0x0516d6,001010001011011010110
3074,0x18e9ac,110001110100110101100
3075,0x051362,001010001001101100010
3076,0x0cec8d,011001110110010001101
3077,0x19733a,110010111001100111010
3078,0x08ccad,010001100110010101101
3079,0x152b72,101010010101101110010
3080,0x094c8d,010010100110010001101
3081,0x0e2251,011100010001001010001
3082,0x148d2a,101001000110100101010
3083,0x1b52d9,110110101001011011001
3084,0x089536,010001001010100110110
3085,0x174bad,101110100101110101101
3086,0x09251a,010010010010100011010
3087,0x0dd8c7,011011101100011000111
3088,0x1125da,100010010010111011010
3089,0x0dc6b1,011011100011010110001
3090,0x132c5d,100110010110001011101
3091,0x0496aa,001001001011010101010
3092,0x0b69c7,010110110100111000111
3093,0x1d5338,111010101001100111000
3094,0x03ae8b,000111010111010001011
3095,0x09515c,010010101000101011100
3096,0x05aceb,001011010110011101011
3097,0x1b4636,110110100011000110110
3098,0x05a38b,001011010001110001011
3099,0x196c5c,110010110110001011100
3100,0x12528b,100100101001010001011
3101,0x1d995c,111011001100101011100
3102,0x0aea22,010101110101000100010
3103,0x13755d,100110111010101011101
3104,0x0e8ad3,011101000101011010011
3105,0x0335ad,000110011010110101101
3106,0x15ceb2,101011100111010110010
3107,0x03516d,000110101000101101101
3108,0x162ed2,101100010111011010010
3109,0x0951a4,010010101000110100100
3110,0x06a25d,001101010001001011101
3111,0x1d69b6,111010110100110110110
3112,0x169a59,101101001101001011001
3113,0x0ae5c6,010101110010111000110
3114,0x053a29,001010011101000101001
3115,0x11d444,100011101010001000100
3116,0x0d231b,011010010001100011011
3117,0x1abab4,110101011101010110100
3118,0x074749,001110100011101001001
3119,0x139a92,100111001101010010010
3120,0x0e636d,011100110001101101101
3121,0x149cdb,101001001110011011011
3122,0x1b222d,110110010001000101101
3123,0x04cdda,001001100110111011010
3124,0x093227,010010011001000100111
3125,0x169d5a,101101001110101011010
3126,0x094aa3,010010100101010100011
3127,0x165972,101100101100101110010
3128,0x09b4cd,010011011010011001101
3129,0x072b1a,001110010101100011010
3130,0x18e2ec,110001110001011101100
3131,0x113a53,100010011101001010011
3132,0x1ac72c,110101100011100101100
3133,0x0c9a93,011001001101010010011
3134,0x11c775,100011100011101110101
3135,0x0722ce,001110010001011001110
3136,0x189bb2,110001001101110110010
3137,0x0365cb,000110110010111001011
3138,0x0dbb31,011011011101100110001
3139,0x1d46ee,111010100011011101110
3140,0x03a949,000111010100101001001
3141,0x1d62b2,111010110001010110010
3142,0x12ba6e,100101011101001101110
3143,0x09d59b,010011101010110011011
3144,0x0e2276,011100010001001110110
3145,0x0d8bb9,011011000101110111001
3146,0x134744,100110100011101000100
3147,0x0ee2a9,011101110001010101001
3148,0x092976,010010010100101110110
3149,0x064caa,001100100110010101010
3150,0x197358,110010111001101011000
3151,0x05ddae,001011101110110101110
3152,0x0262d9,000100110001011011001
3153,0x1d1d46,111010001110101000110
3154,0x0232ad,000100011001010101101
3155,0x0d8952,011011000100101010010
3156,0x023239,000100011001000111001
3157,0x0d46c4,011010100011011000100
3158,0x1b9229,110111001001000101001
3159,0x0c6d53,011000110110101010011
3160,0x1752b4,101110101001010110100
3161,0x0ba4cb,010111010010011001011
3162,0x0d4e74,011010100111001110100
3163,0x16d892,101101101100010010010
3164,0x096347,010010110001101000111
3165,0x1d1688,111010001011010001000
3166,0x0e69a7,011100110100110100111
3167,0x19ae51,110011010111001010001
3168,0x0b546c,010110101010001101100
3169,0x1da936,111011010100100110110
3170,0x0e4eea,011100100111011101010
3171,0x1b9495,110111001010010010101
3172,0x0d6b5a,011010110101101011010
3173,0x0ab9a7,010101011100110100111
3174,0x14445d,101000100010001011101
3175,0x0592eb,001011001001011101011
3176,0x1ac712,110101100011100010010
3177,0x0db2e4,011011011001011100100
3178,0x0ace3b,010101100111000111011
3179,0x152cd5,101010010110011010101
3180,0x09cb4a,010011100101101001010
3181,0x0e3ab4,011100011101010110100
3182,0x11971b,100011001011100011011
3183,0x146e64,101000110111001100100
3184,0x0b9699,010111001011010011001
3185,0x1169a2,100010110100110100010
3186,0x0cb6c5,011001011011011000101
3187,0x165b69,101100101101101101001
3188,0x08ea9c,010001110101010011100
3189,0x0b1d62,010110001110101100010
3190,0x16e6ab,101101110011010101011
3191,0x191a55,110010001101001010101
3192,0x14c76b,101001100011101101011
3193,0x0319d7,000110001100111010111
3194,0x1cb68a,111001011011010001010
3195,0x033577,000110011010101110111
3196,0x15dac5,101011101101011000101
3197,0x0b371c,010110011011100011100
3198,0x04c8c7,001001100100011000111
3199,0x0b952e,010111001010100101110
3200,0x125a5d,100100101101001011101
3201,0x0d6535,011010110010100110101
3202,0x138a4b,100111000101001001011
3203,0x046ca7,001000110110010100111
3204,0x11d1d2,100011101000111010010
3205,0x0ece2d,011101100111000101101
3206,0x171896,101110001100010010110
3207,0x1c672c,111000110011100101100
3208,0x0ba9d5,010111010100111010101
3209,0x16c736,101101100011100110110
3210,0x0964cb,010010110010011001011
3211,0x14d345,101001101001101000101
3212,0x071ca2,001110001110010100010
3213,0x1da96e,111011010100101101110
3214,0x114499,100010100010010011001
3215,0x0eeb2e,011101110101100101110
3216,0x093551,010010011010101010001
3217,0x14e88e,101001110100010001110
3218,0x1a9d11,110101001110100010001
3219,0x05524a,001010101001001001010
3220,0x1a4dd9,110100100110111011001
3221,0x15d664,101011101011001100100
3222,0x0a759d,010100111010110011101
3223,0x0d9962,011011001100101100010
3224,0x0ae28b,010101110001010001011
3225,0x0d9bb5,011011001101110110101
3226,0x12b452,100101011010001010010
3227,0x034ea9,000110100111010101001
3228,0x149594,101001001010110010100
3229,0x022a2d,000100010101000101101
3230,0x04d656,001001101011001010110
3231,0x05a889,001011010100010001001
3232,0x1a4b51,110100100101101010001
3233,0x04949d,001001001010010011101
3234,0x098b72,010011000101101110010
3235,0x0e31c5,011100011000111000101
3236,0x098e33,010011000111000110011
3237,0x156d9d,101010110110110011101
3238,0x1a944a,110101001010001001010
3239,0x04c8b1,001001100100010110001
3240,0x1b7749,110110111011101001001
3241,0x062cb7,001100010110010110111
3242,0x1d924e,111011001001001001110
3243,0x076d92,001110110110110010010
3244,0x1ca2ee,111001010001011101110
3245,0x07713b,001110111000100111011
3246,0x16aed4,101101010111011010100
3247,0x15116a,101010001000101101010
3248,0x0ece96,011101100111010010110
3249,0x051669,001010001011001101001
3250,0x1da896,111011010100010010110
3251,0x137639,100110111011000111001
3252,0x188dce,110001000110111001110
3253,0x075237,001110101001000110111
3254,0x194cd8,110010100110011011000
3255,0x063623,001100011011000100011
3256,0x194cd5,110010100110011010101
3257,0x0e7712,011100111011100010010
3258,0x0888ed,010001000100011101101
3259,0x0b3152,010110011000101010010
3260,0x0edca5,011101101110010100101
3261,0x1d2b56,111010010101101010110
3262,0x0896cb,010001001011011001011
3263,0x16c51c,101101100010100011100
3264,0x0bb2c7,010111011001011000111
3265,0x1c9d3a,111001001110100111010
3266,0x0325c7,000110010010111000111
3267,0x1ccbb2,111001100101110110010
3268,0x0935c5,010010011010111000101
3269,0x06ee72,001101110111001110010
3270,0x19598c,110010101100110001100
3271,0x0da2db,011011010001011011011
3272,0x12ad38,100101010110100111000
3273,0x04748e,001000111010010001110
3274,0x0bba69,010111011101001101001
3275,0x14e9a3,101001110100110100011
3276,0x098e76,010011000111001110110
3277,0x075289,001110101001010001001
3278,0x18a54a,110001010010101001010
3279,0x024bad,000100100101110101101
3280,0x0d9352,011011001001101010010
3281,0x124c6a,100100100110001101010
3282,0x093399,010010011001110011001
3283,0x16b46e,101101011010001101110
3284,0x0b4adb,010110100101011011011
3285,0x15b66d,101011011011001101101
3286,0x0b68d6,010110110100011010110
3287,0x049559,001001001010101011001
3288,0x1b2ee6,110110010111011100110
3289,0x169b9d,101101001101110011101
3290,0x192c71,110010010110001110001
3291,0x16d36e,101101101001101101110
3292,0x096d1d,010010110110100011101
3293,0x0ed4a2,011101101010010100010
3294,0x11a8db,100011010100011011011
3295,0x0e9747,011101001011101000111
3296,0x1d6258,111010110001001011000
3297,0x02eca3,000101110110010100011
3298,0x0d9b46,011011001101101000110
3299,0x066eed,001100110111011101101
3300,0x0a9233,010101001001000110011
3301,0x0d6dc9,011010110110111001001
3302,0x1a926c,110101001001001101100
3303,0x05388e,001010011100010001110
3304,0x12a768,100101010011101101000
3305,0x1cdb96,111001101101110010110
3306,0x06a4d9,001101010010011011001
3307,0x114934,100010100100100110100
3308,0x08b8d3,010001011100011010011
3309,0x17566a,101110101011001101010
3310,0x08c8d1,010001100100011010001
3311,0x17754b,101110111010101001011
3312,0x092ae4,010010010101011100100
3313,0x16d1a3,101101101000110100011
3314,0x098a5a,010011000101001011010
3315,0x1672a2,101100111001010100010
3316,0x19dc5d,110011101110001011101
3317,0x0a3b27,010100011101100100111
3318,0x118cdd,100011000110011011101
3319,0x0eb572,011101011010101110010
3320,0x09dba9,010011101101110101001
3321,0x062a52,001100010101001010010
3322,0x09d524,010011101010100100100
3323,0x14b6dd,101001011011011011101
3324,0x074d72,001110100110101110010
3325,0x113391,100010011001110010001
3326,0x0cea6b,011001110101001101011
3327,0x17368d,101110011011010001101
3328,0x04da72,001001101101001110010
3329,0x1644c5,101100100010011000101
3330,0x1bb8da,110111011100011011010
3331,0x04d129,001001101000100101001
3332,0x13a896,100111010100010010110
3333,0x191768,110010001011101101000
3334,0x076cb5,001110110110010110101
3335,0x18d344,110001101001101000100
3336,0x038e2b,000111000111000101011
3337,0x0c49c4,011000100100111000100
3338,0x15b4a2,101011011010010100010
3339,0x1ad74d,110101101011101001101
3340,0x0da993,011011010100110010011
3341,0x139645,100111001011001000101
3342,0x0d58ab,011010101100010101011
3343,0x13b56e,100111011010101101110
3344,0x0b4919,010110100100100011001
3345,0x116634,100010110011000110100
3346,0x071cca,001110001110011001010
3347,0x0da375,011011010001101110101
3348,0x1248aa,100100100100010101010
3349,0x09b651,010011011011001010001
3350,0x172daa,101110010110110101010
3351,0x0b5157,010110101000101010111
3352,0x168a9a,101101000101010011010
3353,0x095449,010010101010001001001
3354,0x1baae4,110111010101011100100
3355,0x0713bb,001110001001110111011
3356,0x11ac66,100011010110001100110
3357,0x0a22cb,010100010001011001011
3358,0x145d62,101000101110101100010
3359,0x0ea8b9,011101010100010111001
